delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
747167,11422,16751432,7479,14047,16756597,3428,12166,rest
79134,6342,16773385,2728,10465,16763851,2424,9212,rest
28846,11891,16751145,2317,11299,21946,423,4883,rest
16759261,9401,28453,1474,6982,10491,734,4394,rest
16763664,25407,16296,2668,8087,16812,1613,8089,rest
16748282,13839,10967,1286,3664,8284,1234,3947,rest
8767,4747,17494,2927,7493,11603,1481,6412,rest
29201,16751770,27471,2449,4964,19815,2105,5939,rest
14553,9868,16759990,5310,6893,6657,760,7550,rest
16765837,14267,29445,1720,2817,15483,1174,2698,rest
6549,3511,14801,1229,6605,7885,1424,5383,rest
29403,12195,22970,2249,6009,16745034,1795,3288,rest
90434,1778,10158,905,6235,15951,999,4907,rest
19552,9765,12236,731,3503,16756981,750,6586,rest
16747914,16424,26342,701,6572,9423,2447,2359,rest
27220,27765,15886,1773,6192,19948,1500,3794,rest
16774337,5182,17370,1773,11849,13658,1016,4680,rest
16749084,7643,20921,2516,3741,6436,1002,4017,rest
25278,25716,16749836,1463,6916,24335,594,2839,rest
16749322,29960,16761658,6649,11925,23662,1475,11643,rest
16750933,25005,16745454,2682,13841,18301,1531,5042,rest
16748277,16749005,16758623,2190,5363,10975,679,3546,rest
16749332,9314,17529,2520,7404,3725,2089,3050,rest
25948,16751684,14302,1687,4032,7119,1858,4085,rest
16764057,336,12456,1339,3050,16701,1284,9726,rest
84133,16773936,27333,3381,5201,12592,909,4455,rest
29357,29965,10476,1873,10811,17605,511,8406,rest
16755035,20046,17816,1600,2536,643,935,3365,rest
23982,11736,10049,2017,8078,24667,1275,6051,rest
16766103,20217,27310,2031,3579,7264,483,5091,rest
75073,6772,4855,1024,17834,9572,994,5069,rest
12821,6338,23487,1866,4432,10491,1240,4479,rest
11533,72287,18911,2000,3457,6569,1265,4467,rest
67613,9966,21201,493,9463,7868,1475,2296,rest
92289,16749339,16748740,4577,7795,4526,1171,9789,rest
16776399,7711,16749631,786,7271,11342,1549,3198,rest
20942,25348,19417,1909,1747,31377,509,3477,rest
77588,6974,16394,1707,6935,4361,1557,2623,rest
16773494,4790,25816,1455,5324,7424,919,6343,rest
16187,5938,6556,5319,6924,18386,2835,1929,rest
37119,78714,16765841,4332,16758550,30743,1574,4539,rest
92142,16754647,16771823,1534,9807,73535,1302,11316,rest
23071,16775599,12335,1884,15402,7419,1259,8537,rest
16762552,16754426,12935,1693,12687,20370,643,11241,rest
84388,27104,76482,2742,20298,16753234,2401,5847,rest
31090,5842,16749535,2321,5846,10820,997,4287,rest
16752863,66126,16749594,5062,8119,2300,2082,8585,rest
10266,16551,37049,1924,3974,9897,1040,7568,rest
79388,15637,14953,2717,3024,12468,1170,8472,rest
33562,10838,9890,2683,4750,16987,1043,5439,rest
81396,14518,89492,1065,15413,5884,1712,4919,rest
75546,32327,20450,3958,4274,14417,765,4801,rest
23333,13264,13932,1133,22514,20293,657,5591,rest
23474,13489,27380,3302,8815,16766727,1535,8421,rest
16744655,28441,17071,1622,3705,16776590,787,7236,rest
25021,16759822,16761924,1936,6832,16750144,687,5552,rest
16766649,16752030,84451,1436,16753928,27482,964,7217,rest
88528,15135,16744516,2515,7445,15628,1004,3572,rest
93620,15198,140605,2848,15485,9714,2376,4674,rest
67600,83619,16773242,2412,28280,11387,1652,7548,rest
16753308,71574,16747431,1854,8211,20079,1305,6472,rest
16774505,6126,18714,2340,14304,7247,1170,4151,rest
12537,2974,93274,2239,4843,22930,1315,3078,rest
66757,8013,16760115,2628,2752,12518,2456,5012,rest
16748443,1630,16757243,3149,7762,11364,1116,4213,rest
4747,3355,2784,1438,1817,4369,454,1936,rest
31935,19593,16764778,4664,7663,6894,2805,12648,rest
16747260,13072,5157,3197,10089,22641,1626,21977,rest
69654,16754388,25435,1550,5563,10379,130,6935,rest
16755789,12071,16745755,2868,13541,6497,1025,10093,rest
87844,2530,16751476,840,1280,4608,387,4182,rest
16756368,16754316,13050,1717,12779,9120,2087,10665,rest
16241,11846,10016,761,25354,8134,1719,9148,rest
37081,16764853,10133,2310,3124,20878,1368,8211,rest
68770,16759106,31825,3695,17172,9211,932,8555,rest
13464,16755939,28064,4205,7724,27739,1257,3305,rest
16752385,39793,26086,4097,14910,5733,1376,8076,rest
16747345,16747920,16755953,4701,14787,16746699,946,4252,rest
8890,14416,30031,813,4278,5231,1019,14409,rest
9600,16761951,31993,3813,4458,18585,415,3430,rest
75808,16745531,16752586,1828,13325,18498,811,6113,rest
10799,14982,16767533,2280,8558,11673,4614,5647,rest
16776505,18762,16749142,4397,9726,18819,796,6933,rest
19611,155626,16762350,2995,14134,23261,1600,4917,rest
16760448,16761490,29252,3607,2764,15705,840,3753,rest
16761279,16028,16759711,1133,5379,27720,555,7275,rest
23363,7292,16755883,5464,20371,16764598,818,7153,rest
30617,16748555,16771229,2489,8901,16056,2925,9905,rest
19049,16756725,16755092,3418,18206,16086,2894,10690,rest
50652,7632,19657,814,2309,4454,228,2358,rest
584612,31285,67756,3035,4249,7747,1887,3332,rest
18864,22630,39851,5151,8084,16497,1795,4331,rest
402913,20830,62851,2183,7843,20725,953,8713,rest
30527,212333,21344,3726,18582,29750,773,8950,rest
16752986,28394,16752230,1573,9206,14131,438,20380,rest
831767,33899,36790,5280,16750064,4169,1758,9860,rest
16872,12389,24277,5156,7385,12882,1769,16745,rest
26522,7667,28382,2985,7726,16771085,947,9527,rest
16748278,12135,16749123,3887,10247,13034,1619,7223,rest
99088,2111,14657,4738,4577,15992,2304,3365,rest
21647,15967,16745597,4009,22588,16769979,2583,20257,rest
16765130,19490,35557,2778,19107,12014,1907,15342,rest
23716,86140,12484,2764,7514,11927,424,6534,rest
16745630,65485,23786,2961,4728,3729,2410,1694,rest
16773558,9112,16744734,4042,5369,13463,927,7058,rest
16752666,6194,23154,2108,7300,16745672,1096,6375,rest
6814,4493,9942,2182,5878,32574,950,4390,rest
6231,20632,12812,3688,12246,12416,2349,6997,rest
6033,16747485,16765662,1461,15568,19245,396,9956,rest
26656,28103,27673,2355,10212,22310,2310,6675,rest
19511,16760716,89999,4907,18040,27376,1401,7794,rest
18816,16759438,16744377,4123,6292,8455,1219,3521,rest
16745544,14227,16748816,2121,14644,5343,1650,5255,rest
16753362,10581,6134,1581,4686,10476,1849,1996,rest
96370,12608,30392,2829,4486,17402,2845,6008,rest
16756534,8990,19038,2062,2993,12324,1438,7099,rest
16748392,11332,24383,7529,4628,25886,1056,5241,rest
16752458,11129,18668,4520,8147,7004,1816,8069,rest
21164,7409,7573,3152,4476,19981,988,5804,rest
24457,3814,34227,936,19373,17757,1356,6032,rest
16745578,43896,15893,2033,9512,5146,1696,10620,rest
13514,71622,43607,1586,2493,21203,1381,9531,rest
16771208,66379,16760503,4482,13124,17230,1266,5841,rest
11431,16747214,16774441,2055,6103,11563,2326,13397,rest
16751246,16770027,16503,1490,9582,19051,724,10303,rest
16750431,20982,16765557,2637,9869,18426,1180,5521,rest
90954,16755184,97580,2484,8514,9683,770,5088,rest
73306,25951,95538,1883,7832,21993,1206,10146,rest
16748859,13349,16763824,3848,3422,28987,1073,1482,rest
13552,5563,16765553,1445,3648,8332,1722,9877,rest
73706,4560,16756477,2977,5171,26240,964,6845,rest
16767177,19275,23322,1335,3920,1832,1934,1723,rest
16768921,7172,16754146,1164,8381,30984,935,3049,rest
32154,3341,95434,1619,3188,9037,1848,6001,rest
3726,5868,4741,3685,13681,16762747,1471,7571,rest
5240,137224,26194,6048,21833,16224,1848,12120,rest
4419,16745599,31814,2367,28145,20980,720,3814,rest
16760172,93934,94781,3542,8258,21303,2222,8539,rest
163192,16770402,19569,1205,4314,1968,621,2175,rest
16754300,106871,12547,3304,8584,28388,1355,8518,rest
16770490,16746420,16767853,4078,3508,19152,509,8003,rest
5435,16755433,16744992,5404,4539,17728,915,3423,rest
786424,16744653,16776023,5244,13368,20746,1420,10323,rest
10107,16762171,65556,6363,18425,9968,1319,5781,rest
10273,78213,23039,1999,7169,10258,1475,6755,rest
16767673,28406,16753175,3373,5851,13101,1990,3756,rest
19696,3890,28059,2233,1536,16142,1764,2767,rest
2512,1404,19805,1459,15421,18436,499,4085,rest
13051,27365,16763122,4926,7935,4228,1075,7778,rest
16760956,6223,77097,3043,5628,24969,880,6709,rest
16758018,6286,30804,5688,4397,22799,644,4401,rest
56783,4376,16716,629,1421,2613,1070,2058,rest
24876,16758420,10034,5240,4274,25409,988,15704,rest
16772646,24855,26161,3722,11658,4141,884,12417,rest
16761408,3003,3468,2418,8641,3442,1425,5877,rest
16754198,3779,18592,6521,3603,9228,1837,7755,rest
77570,12391,16766163,4226,3876,14137,2208,3573,rest
137455,1983,74655,3263,10750,9805,1189,7960,rest
20181,24693,30844,7702,3300,14578,1585,15594,rest
76363,30443,16756288,1943,19969,21737,714,16584,rest
82332,22831,65488,2335,13206,26990,1088,3698,rest
16761580,16747025,86310,2402,29999,20875,2063,5615,rest
16744550,57679,92955,3036,2331,15604,1096,4583,rest
16754057,16093,96841,7119,28480,10183,2837,5677,rest
16754458,30263,25490,2926,1348,5320,1667,5029,rest
16766859,29100,85101,4419,16748218,20198,574,8498,rest
14591,14376,28946,2889,5074,9885,1167,10636,rest
196146,16754668,16749800,4798,17553,16748853,736,10768,rest
38659,92564,36699,3101,12220,21643,2474,8613,rest
157402,10399,19496,3147,16762635,22047,728,17403,rest
17814,27119,22783,4081,3540,22532,1387,11096,rest
47707,74394,85822,2805,11188,21650,1682,9445,rest
16767427,16767745,16754246,2013,14397,16754601,253,12292,rest
207470,20220,30083,2762,6292,24364,1955,9730,rest
90057,4669,5588,4474,4033,9162,2055,8023,rest
125231,29689,28160,3395,9292,25991,3077,6859,rest
69295,29945,16747215,2253,9747,7385,1171,3553,rest
65066,8612,21275,1048,3955,5519,770,3903,rest
16755125,16773508,21146,2119,7448,23565,2115,4667,rest
25920,93487,7925,2893,9109,24262,1080,10087,rest
74358,71589,11857,4798,5740,16752030,778,4931,rest
16749397,15871,27549,3824,11366,16749975,1162,12017,rest
29175,20015,16774773,2158,2738,4578,2571,6877,rest
19576,28753,26616,1706,13690,16758850,2937,2464,rest
15099,28464,21568,2889,10016,7199,2517,10813,rest
16770844,10951,29615,3955,8610,23816,586,2515,rest
16747735,23168,26256,3052,3875,16747563,1444,11855,rest
16756649,17047,78580,1561,12542,13219,938,8807,rest
87074,17206,10797,1450,4786,19898,950,12045,rest
26973,12133,16749909,2435,4549,17288,998,4643,rest
16776146,13348,16767969,3773,17462,9938,1057,9366,rest
49435,17322,16762117,4609,6446,16746255,2012,3406,rest
198940,12155,26065,337,3568,5865,560,1847,rest
26165,27896,10377,3478,15894,17150,2631,7147,rest
22170,31665,9559,2158,9454,13924,1594,9777,rest
16761386,5652,23773,1713,9396,25541,1250,6124,rest
15396,2968,16754353,2542,7166,13117,628,3769,rest
75593,23934,16772407,2679,7463,20920,905,12814,rest
16756852,8445,23760,5011,4415,1799,2177,3021,rest
844155,16044,38149,13405,14076,21040,1571,15698,rest
73954,27082,205036,3507,14584,1184,935,8748,rest
16750403,5579,11099,3562,5567,18162,840,3930,rest
4457,12241,16758432,4339,2756,11327,1566,4548,rest
408572,148562,299805,26900,108536,56182,7912,145913,rest
471601,69709,264122,9530,16751789,25359,11318,29171,rest
16749331,6787,16551,3186,6645,28884,1856,2862,rest
31628,6026,26159,5345,6286,22109,414,5855,rest
16749854,3237,14585,3589,4726,7166,1113,9824,rest
17427,11176,11780,6394,6087,15114,3605,5416,rest
16749844,3140,69915,1234,4550,15119,1412,9307,rest
16746347,12838,16746661,1461,10374,10862,1594,6898,rest
30375,24633,17055,3386,21823,27541,1013,9770,rest
80876,85597,27016,2393,16171,24216,1853,6828,rest
16776107,47397,16748006,2298,16050,9144,1310,8237,rest
16746362,181295,16756255,4309,14015,10550,1274,10525,rest
16746295,71775,24187,2124,14303,14052,925,6196,rest
26351,14385,25868,4098,8917,20676,668,10631,rest
31566,16775412,17294,2637,22707,18653,1587,3007,rest
58786,12850,8917,1111,1232,2650,424,2866,rest
16759630,13671,13109,6672,8035,16746213,2191,11925,rest
24377,16746664,21123,4743,10391,16747292,1073,28762,rest
43511,10673,56233,8678,11109,16751506,2091,14354,rest
669442,15811,225158,18092,19466,16746026,3929,17515,rest
1086211,16764398,74145,18450,14094,32193,18519,14970,rest
8389,16768969,79205,5573,9018,16745745,3900,4428,rest
4774,21617,16773236,2814,9146,14085,1088,2691,rest
28876,36809,6948,4150,6187,8610,853,22252,rest
17036,48053,16992,2739,9668,16745106,1578,12613,rest
16746514,16769986,29781,2939,7652,27605,2361,5075,rest
82760,16761473,28417,3951,17133,6652,1634,10713,rest
16754381,16750417,23623,4848,7816,18455,476,5513,rest
16747249,23127,24650,4421,17935,17095,385,2852,rest
16752170,16748767,26780,4726,13366,15441,1289,8568,rest
16756445,6049,23932,2462,6690,3582,731,7047,rest
23557,16765409,150159,4471,10650,12864,1222,5601,rest
87774,21920,26945,6012,23614,1560,601,9648,rest
30158,3118,16750717,4477,7933,10957,989,4984,rest
45408,3401,16752302,3228,9038,16750489,1194,12180,rest
16753972,11718,16291,5403,14597,14586,922,11601,rest
793209,16760650,355109,6882,58487,76819,1420,16769926,rest
24882,1933,16744564,6541,11532,12098,2610,5169,rest
76142,14547,16755140,2104,4158,3891,237,3404,rest
77104,19659,29562,4454,8518,8194,715,7297,rest
16755761,8567,16769068,2903,12748,20525,1539,9313,rest
16756492,21658,27071,1767,7341,12396,678,3387,rest
14847,16013,16765027,3058,18208,16752180,394,9567,rest
22443,145196,16768576,3394,15793,17408,4397,9593,rest
8979,16746452,16748717,1733,8392,8748,2948,12817,rest
96493,10321,22720,1493,5930,15659,2883,14734,rest
96954,23502,16759266,5126,8964,10516,2156,6263,rest
29034,12996,9065,1936,3671,4809,2160,5383,rest
16744619,16755271,16753118,4125,5144,11472,1970,9658,rest
20426,8677,20673,3910,6309,5459,1028,6673,rest
16753261,5856,5204,5723,6456,10169,1499,3906,rest
208431,24270,16752699,7451,17288,16750942,3486,9966,rest
1322206,8539,328639,16748760,18664,19457,3405,16759649,rest
217529,6584,16755241,11689,7942,10701,3404,14232,rest
16747795,14533,17412,3298,24329,16313,1432,24813,rest
71925,20480,16770884,3417,4491,6673,1105,6628,rest
135247,16772091,29282,2530,6719,14122,1251,5819,rest
58346,16756753,16922,740,16414,2457,184,1198,rest
16759232,44900,16755466,3509,13976,31126,1372,8727,rest
16752301,17694,16745265,3251,8081,6294,1254,10399,rest
16761873,9789,16754261,2750,15720,27289,1049,10563,rest
16759191,24602,83673,1707,14111,20602,1813,9045,rest
16765092,11544,33378,2624,4074,5943,1358,5913,rest
16760051,28216,16750711,1054,11659,22654,1429,8330,rest
381794,22974,89325,2439,10441,9872,1099,5798,rest
16759717,17911,16755800,2860,3230,3243,1515,4754,rest
9381,8822,16761282,2522,7792,4316,2069,4171,rest
137508,31122,68169,3952,8966,18484,1328,6667,rest
16753509,9157,10166,3266,8236,4795,478,4350,rest
251080,144904,380535,16764309,23810,16763829,20487,16748446,rest
81817,4885,16748732,3166,7430,12406,504,12733,rest
1224281,9320,134343,4991,16763127,27356,2108,16765184,rest
81316,37903,13042,1990,10884,31283,2162,5080,rest
69451,27175,66471,2776,4141,8343,1596,5538,rest
15731,11554,16759091,2244,4680,27991,1777,7503,rest
80005,5263,16750153,5621,4792,1720,697,2249,rest
21052,6487,15089,2571,6662,10779,2507,2061,rest
7998,5340,16758071,1157,12977,26569,2181,3812,rest
18999,4456,25075,1654,7663,14631,1034,2392,rest
16759475,5057,14748,1463,3441,6860,766,5320,rest
16755695,1649,16751415,2992,12461,4895,1612,5541,rest
30179,5488,70441,2988,7274,14534,484,7675,rest
16757842,16748423,14668,2941,2926,12021,1561,8594,rest
16750569,17760,16753326,2240,7010,13319,3322,11781,rest
30638,4788,69708,2239,4931,3092,2599,5549,rest
27342,2867,14325,1972,8100,3667,2424,3845,rest
94673,14097,22712,1262,9187,5366,1857,6814,rest
18983,5780,16759983,1876,11552,17229,2490,15508,rest
16764029,2862,84490,4109,8871,6410,806,3837,rest
143004,6400,74500,2878,2030,23943,917,8851,rest
78867,6871,13072,876,3918,3735,248,1685,rest
11015,9003,18045,3404,3164,9708,1316,9640,rest
30982,12817,16747072,1733,7778,2249,1368,3929,rest
16765191,24825,16755020,2913,9011,6719,2052,5031,rest
139929,979,9209,583,4289,1406,584,3435,rest
93498,17690,16744818,2182,6345,11370,2267,5150,rest
533076,3952,32513,2402,13388,8769,1478,15467,rest
66472,7332,16761983,972,9958,14505,799,9716,rest
68641,13038,11976,4207,3922,17182,989,4600,rest
14613,7926,16760238,1480,3690,4649,1738,4090,rest
12339,4587,26297,1764,7118,21966,1974,6330,rest
84864,5792,14648,5184,11720,12086,1223,6451,rest
16771353,17465,11258,2307,5564,10418,671,4261,rest
20256,9673,21589,2610,4256,8110,1107,2152,rest
16753325,6143,27334,4186,5422,11013,917,8010,rest
16762609,2858,28483,2197,7917,16753061,1556,8548,rest
25326,11789,8481,2151,5841,20370,704,7499,rest
16758238,9778,19165,3597,5867,11553,1140,5793,rest
21227,29502,28873,2244,23490,16746680,2664,8460,rest
16756958,16750095,22729,4929,9746,31081,650,6472,rest
16749677,11665,21714,2662,7442,11929,1477,5413,rest
31568,19060,16204,1805,11384,12183,510,2329,rest
74642,7952,17634,3733,5064,5292,801,6091,rest
16767575,16485,29847,2991,11912,4294,1886,3914,rest
32613,3440,16752097,3594,6682,4817,1564,4144,rest
13182,12153,16681,3416,2396,30900,603,7596,rest
9622,9929,9505,2008,7261,25010,905,2368,rest
16747121,5261,16754670,4056,6889,32535,1646,8696,rest
16748987,10626,23134,4282,10735,29377,1035,13117,rest
21021,28885,9960,2535,4493,1484,1642,3795,rest
16759126,28164,16751488,1875,3963,8638,1373,14851,rest
85126,4080,4235,1762,18123,7962,2625,3481,rest
16752925,6206,16754481,4879,6993,10037,2125,4954,rest
16749812,10352,16762214,2189,10026,11978,981,5561,rest
16759165,28718,7387,962,3838,12407,1421,7973,rest
19646,22379,28294,2881,8132,13179,1395,6412,rest
29629,8716,8579,1988,4951,12727,2002,9789,rest
30271,9866,24584,4653,10853,24939,1169,5172,rest
44539,15613,17211,3480,8772,14783,1093,5102,rest
16769867,11600,16756794,2005,3546,10319,2251,3540,rest
16747214,2033,16746564,2909,12279,4996,1573,3701,rest
20576,7831,26672,1330,19781,7976,1451,8652,rest
10659,15055,6169,3346,20930,9586,952,4131,rest
89321,20936,27863,1703,7466,27983,2130,5915,rest
71581,16765291,16752465,2302,13877,16440,2132,7400,rest
57511,16746817,26415,4231,14978,16285,1971,7585,rest
8063,8351,16757996,4323,20958,14454,734,7835,rest
66575,14092,3346,1943,5555,12370,2308,7590,rest
65927,16750046,75698,1970,5911,14749,954,19688,rest
20660,16752378,140689,3898,24951,18489,2033,4856,rest
16757849,6870,23766,2857,18015,25004,400,16537,rest
179901,28174,16757329,2713,7608,10913,1381,12714,rest
16754304,16761319,16749977,2894,21469,16750615,995,6209,rest
16755326,3294,20582,3364,16073,27021,1663,4012,rest
29802,16930,19886,4743,6181,11183,2110,3094,rest
16746821,12305,16750063,4874,11669,16889,1051,8032,rest
23916,2705,28222,2035,1355,4554,1845,3162,rest
16744939,700,26813,8555,9087,5544,465,3700,rest
32414,22592,73242,1881,11672,3877,694,7209,rest
16766654,790,16749023,4102,1902,2488,1136,4506,rest
4065,4586,16746330,4474,8768,11005,1534,6845,rest
24836,27338,18938,3633,4872,13373,3009,4711,rest
16770077,15328,7477,1654,11303,3190,1238,5877,rest
16773014,4098,16759913,1631,5101,6824,643,4607,rest
69972,1421,16775055,2009,10500,23130,1168,4068,rest
74435,21773,26243,1904,5246,14031,1898,5696,rest
24792,634,16747502,2409,5964,8718,1404,9132,rest
16763172,26405,160354,2833,3637,16199,1915,6395,rest
65584,11847,27532,1932,7410,6544,649,7969,rest
73341,14478,18700,3789,17051,2499,1500,5994,rest
29131,11343,12032,935,8864,6470,1779,2471,rest
18000,15037,9768,2112,16743,8224,1239,6435,rest
88000,13787,24897,3435,4244,12123,711,10958,rest
170951,8950,92778,4268,16752217,16763445,709,4537,rest
140611,16753210,16756753,5578,15940,5864,1489,10324,rest
87472,8563,16753022,6310,2945,5286,3703,15737,rest
287470,19025,16773375,5494,20282,6485,4398,14851,rest
482151,17605,16758945,14947,10307,12661,3608,6590,rest
243079,15621,27715,4585,10336,16036,3126,12097,rest
66506,16774294,5314,2758,17169,16752122,2446,14960,rest
23034,29743,21484,1677,25287,26360,2718,11606,rest
16770269,16371,23959,3746,6111,6086,2488,9556,rest
16746809,26743,4870,8022,7549,16745479,1940,11610,rest
147196,16749103,16775994,3918,22928,17325,5683,7682,rest
152209,16768676,68765,5533,12479,6687,2364,13303,rest
179397,29629,16774178,2517,7250,19897,1357,5991,rest
250523,14959,16758959,2010,7920,16689,1980,11525,rest
16747267,13701,11331,2020,14377,16757986,5165,5436,rest
151788,97748,27350,14772,16919,5614,8491,12684,rest
865660,147135,277414,25347,26980,24815,7967,17842,rest
422611,9232,24769,2813,3379,4245,778,2715,rest
16757578,16775407,16756458,3404,7139,15359,1289,8411,rest
76448,30624,8852,4641,14187,12226,2662,12936,rest
16769665,92997,16951,3719,13809,4940,2756,11000,rest
75445,28962,16759548,3985,9544,23389,2135,7222,rest
16759095,17917,16745040,2962,15567,19318,3813,2841,rest
16755364,400,28760,4593,12582,9235,1952,12658,rest
16755595,16759634,32077,3692,3768,14014,1351,5556,rest
8854,11365,16772762,1906,6907,3115,1235,10337,rest
63521,16746477,15283,3486,3893,5696,1549,10219,rest
16754282,1490,16763805,3538,5777,2179,1053,2004,rest
19941,24887,16776612,3400,8115,10112,1088,13305,rest
75728,15066,83508,3866,3635,2534,2133,7160,rest
29278,25085,16749595,6013,15590,21345,1789,2301,rest
16753156,26644,141578,1709,5603,22161,2262,6297,rest
11762,23318,16759368,1999,4020,22355,1558,8703,rest
11719,13286,16752705,1488,8705,11390,2010,10067,rest
81766,24197,22294,1537,5451,11176,1563,6725,rest
19583,13431,14645,1513,4181,5897,410,4200,rest
57426,10669,15841,2233,7708,3663,1264,9480,rest
16756934,9577,3917,2946,17928,16753712,1394,9091,rest
157246,7430,140604,2990,9345,7039,908,8054,rest
16755804,3402,16769026,5200,9066,24151,1078,5753,rest
182182,15720,16758129,1917,12952,19781,2051,10508,rest
1600276,2570,21542,676,2801,2559,275,4062,rest
16768970,11935,16746609,4922,19975,12116,1978,11747,rest
16768212,13111,12322,1152,3759,6580,1841,5962,rest
16745046,16760627,24944,1169,16525,7135,640,12607,rest
33036,21066,25830,1304,14787,8696,388,11589,rest
16763455,3153,23899,2584,4119,23078,2626,5858,rest
32037,16756758,18307,2387,8641,7616,1682,5212,rest
18412,16762857,16766431,2574,26696,8265,707,14426,rest
87072,16767661,79044,5847,3959,21389,2471,2751,rest
19601,5152,32430,2047,2812,7970,1032,9021,rest
8779,10313,21346,1703,2591,13461,876,4716,rest
74972,8551,26450,2741,5487,9987,2916,3872,rest
16754459,7725,9950,2871,16256,21010,3032,7012,rest
16762110,2091,7976,1301,6173,11886,1425,3821,rest
16755469,11690,16761339,4206,14298,20055,1921,6985,rest
20880,4032,11933,2888,2631,2735,1360,7924,rest
145875,17709,30280,4664,4260,6301,1527,2885,rest
16903,27490,31109,2626,4467,3368,1334,7141,rest
16764680,5975,16749420,2636,9485,4220,1658,4544,rest
26679,7348,25256,3444,4474,5152,1783,6068,rest
32855,16763679,16750139,2471,3223,2948,2350,3323,rest
11809,4370,19262,2429,4510,5903,1339,5655,rest
67772,78486,16747352,8189,8490,28270,2026,10866,rest
7930,16761097,16763744,2794,20060,16917,843,7739,rest
2656,20130,16773116,6852,12076,7824,1684,6969,rest
16761096,143151,18538,5425,2306,16748350,753,8919,rest
16749695,136346,75995,2544,3347,4818,1910,3261,rest
89751,11027,22251,1472,7386,14514,1028,9648,rest
27190,9904,17596,2828,3320,4545,1236,10223,rest
16746578,14495,15127,1997,5564,10400,1562,6909,rest
25936,5254,26303,3143,4229,2395,1255,8460,rest
139357,14163,28378,2323,5863,10054,2164,12501,rest
13773,16754937,13431,4170,5725,28344,1272,6996,rest
93037,179,16097,2261,4829,32010,1116,9631,rest
67649,10380,16749937,1168,7589,11263,1752,3439,rest
21776,1061,16760366,2407,3955,5042,1307,4629,rest
16766618,16091,29095,1971,10557,9152,1079,4100,rest
16762650,10325,5929,3486,3555,8836,1197,14221,rest
28727,7759,12694,2456,11940,16748253,1707,8098,rest
73258,16765733,20192,2619,3938,12757,3874,10254,rest
26911,6681,28676,3932,10915,4826,1198,4188,rest
12009,5266,16751050,3247,4719,10217,2024,6329,rest
26740,15335,87897,3092,5533,12724,3166,12688,rest
16765298,1523,16749952,4710,4723,12188,1075,5179,rest
511685,1421,23424,5166,4951,9871,1554,4455,rest
16757456,14434,10814,3252,11267,10809,2948,6386,rest
27481,6627,60546,3829,7629,17956,1122,9256,rest
16754889,16840,16763868,1104,9309,15686,2105,5341,rest
20527,6411,16747810,2847,14540,16761373,1437,8332,rest
16761207,16772883,94817,6329,22222,16762740,1863,15923,rest
13387,7502,16745872,1628,7010,16754992,759,8036,rest
16752234,7060,16761324,6385,5506,14495,407,9027,rest
70176,13183,16752696,1497,5373,8851,545,6273,rest
30182,15014,16757683,1984,3050,3815,2264,4863,rest
42375,826,16749698,3247,5250,26807,1285,10620,rest
16752327,3470,16761851,3005,10055,6012,1772,5647,rest
14226,10773,16758306,1382,4154,7092,1749,5454,rest
16756045,2312,14311,4089,9571,3751,633,12219,rest
16772276,12381,24547,2991,17445,28892,1177,6321,rest
16749601,1983,9380,732,2211,2781,513,3628,rest
541371,16424,155431,9455,15595,16745090,3053,20735,rest
30489,19520,16722,3189,8875,5588,3471,6567,rest
14961,24227,16770879,4637,5460,27998,1903,6650,rest
25812,3114,16770049,3388,14455,4940,2421,6728,rest
15268,17776,16753902,1739,5841,10762,908,2708,rest
67828,19905,16760948,1693,5524,13171,2485,5869,rest
16751756,5306,16776152,2362,5421,5332,4686,8927,rest
87689,24108,16639,1677,4709,10970,2943,5002,rest
75911,11494,16758667,1584,10130,9211,640,8764,rest
140445,16751252,25856,967,15902,14452,2414,5418,rest
21256,1450,20031,3594,2217,6687,3937,4239,rest
16766591,727,90585,2650,4238,2909,2252,13529,rest
16764886,2115,18568,4344,8847,5923,1196,3788,rest
16750953,9648,25899,3247,3649,17266,1548,5336,rest
43142,10647,17733,3996,19128,16752586,1121,6186,rest
81398,13785,25349,4036,29495,3675,1538,7249,rest
10863,10234,16749258,4016,4659,10305,1153,7118,rest
71759,4236,16046,2522,10100,16744866,951,5798,rest
22485,10277,16767641,2699,6641,5801,1338,5927,rest
13098,10782,13852,2688,8015,21576,934,11558,rest
142349,31393,27635,1769,16758074,24953,1415,5680,rest
164500,17684,112156,1839,71525,27736,2216,7671,rest
16764451,15470,19402,1988,8620,12800,1281,4849,rest
86128,8996,16763717,3683,8730,16105,3055,4600,rest
16772422,9567,15054,4745,7905,9042,1284,4106,rest
16761542,9485,16773632,4877,7251,6074,923,3934,rest
25590,20131,26106,4689,9946,14600,2137,23048,rest
8805,22042,26231,2541,11402,16752156,1981,12041,rest
16758064,16317,16682,3365,14832,82193,1469,10043,rest
16759263,9005,47424,9427,7190,9270,999,5647,rest
16762406,4259,16765508,4794,4133,9953,454,6429,rest
16758319,2874,16748716,2571,12016,24768,949,3791,rest
16769264,5029,16755713,4991,6623,15335,1735,5009,rest
32414,29743,28159,1160,15455,30004,1202,3462,rest
18310,6975,10200,3388,10545,9620,3269,5029,rest
14847,3206,5262,2017,6025,20400,1176,8729,rest
73995,3776,9144,7087,7904,7238,2076,5987,rest
77779,17424,18527,3971,19291,27287,1108,10581,rest
